name,url,price,ram,rom,image,category
điện thoại nokia 150 đen,https://www.nguyenkim.com/dien-thoai-nokia-150-den.html,659000, 4 mb , 4 mb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại vivo y20 (4gb/64gb) xanh thiên tú,https://www.nguyenkim.com/dien-thoai-vivo-y20-4gb-64gb-xanh-thien-tu.html,3490000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại nokia 6300 4g đen xám,https://www.nguyenkim.com/dien-thoai-nokia-6300-4g-den-xam.html,1240000, 512 mb , 4 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại vsmart aris 8gb/128gb lam thủy triều,https://www.nguyenkim.com/dien-thoai-vsmart-aris-8gb-128gb-lam-thuy-trieu.html,6390000,,,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vsmart
điện thoại xiaomi redmi 9 3gb/32gb xám,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9-3gb-32gb-xam.html,3290000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,xiaomi
điện thoại nokia 215 4g xanh,https://www.nguyenkim.com/dien-thoai-nokia-215-4g-xanh.html,749000, 64 mb , 128 mb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại nokia 215 4g đen,https://www.nguyenkim.com/dien-thoai-nokia-215-4g-den.html,749000, 64 mb , 128 mb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại xiaomi redmi 9c 3gb/64gb xám,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9c-3gb-64gb-xam.html,2740000, 3 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,xiaomi
điện thoại vivo y51 8gb/128gb xanh dương,https://www.nguyenkim.com/dien-thoai-vivo-y51-8gb-128gb-xanh-duong.html,5490000, 8gb	 , 128gb	 ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại nokia 110 ds xanh,https://www.nguyenkim.com/dien-thoai-nokia-110-ds-xanh.html,479000, 4mb , 4mb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại iphone 12 pro 256gb xám,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-256gb-xam.html,30990000, 6 gb , 256 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại nokia 110 ds đen,https://www.nguyenkim.com/dien-thoai-nokia-110-ds-den.html,479000, 4mb , 4mb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại vivo v20 se 8gb/128gb đen,https://www.nguyenkim.com/dien-thoai-vivo-v20-se-8gb-128gb-den.html,6390000, 8 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại iphone 12 64gb đỏ,https://www.nguyenkim.com/dien-thoai-iphone-12-64gb-do.html,20990000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại realme c11 xám hạt tiêu,https://www.nguyenkim.com/dien-thoai-realme-c11-xam-hat-tieu.html,2490000, 2 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,realme
điện thoại vivo y20s (6gb/128gb) đen thủy tinh,https://www.nguyenkim.com/dien-thoai-vivo-y20s-6gb-128gb-den-thuy-tinh.html,4590000, 6gb , 128gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại iphone 12 pro 128gb xanh,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-128gb-xanh.html,28290000, 6 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại vivo v20 se 8gb/128gb xanh,https://www.nguyenkim.com/dien-thoai-vivo-v20-se-8gb-128gb-xanh.html,6390000, 8 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại realme c15 bạc hải âu,https://www.nguyenkim.com/dien-thoai-realme-c15-bac-hai-au.html,3390000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,realme
điện thoại vivo y1s (2gb/32gb) xanh quang cực,https://www.nguyenkim.com/dien-thoai-vivo-y1s-2gb-32gb-xanh-quang-cuc.html,2390000, 2 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại vivo y1s (2gb/32gb) đen lục bảo,https://www.nguyenkim.com/dien-thoai-vivo-y1s-2gb-32gb-den-luc-bao.html,2390000, 2gb , 32gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại xiaomi redmi 9 3gb/32gb xanh lá,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9-3gb-32gb-xanh-la.html,3290000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,xiaomi
điện thoại vivo y51 8gb/128gb tím bạc,https://www.nguyenkim.com/dien-thoai-vivo-y51-8gb-128gb-tim-bac.html,5490000, 8gb , 128gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại realme c12 xanh hải quân,https://www.nguyenkim.com/dien-thoai-realme-c12-xanh-hai-quan.html,3190000, 3gb , 32gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,realme
điện thoại xiaomi redmi 9c 2gb/32gb cam,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9c-2gb-32gb-cam.html,2290000, 2 gb , 32gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,xiaomi
điện thoại nokia 6300 4g xanh,https://www.nguyenkim.com/dien-thoai-nokia-6300-4g-xanh.html,1240000, 512 mb , 4 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại nokia 6300 4g trắng,https://www.nguyenkim.com/dien-thoai-nokia-6300-4g-trang.html,1240000, 512 mb , 4 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại iphone 12 pro max 128gb xanh,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-128gb-xanh.html,31490000, 6 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 pro 256gb vàng,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-256gb-vang.html,30990000, 6 gb , 256 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
oppo a31 (4gb/128gb) đen,https://www.nguyenkim.com/oppo-a31-4gb-128gb-den.html,3990000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,oppo
điện thoại iphone 12 pro max 128gb xám,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-128gb-xam.html,31490000, 6 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 mini 64gb xanh dương,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-xanh-duong.html,17290000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại nokia 3.4 4gb/64gb tím,https://www.nguyenkim.com/dien-thoai-nokia-3.4-4gb-64gb-tim.html,2790000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại samsung galaxy a21s 3gb/32gb xanh,https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a21s-xanh.html,4390000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,samsung
điện thoại iphone 12 128gb đen,https://www.nguyenkim.com/dien-thoai-iphone-12-128gb-den.html,22590000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại vivo v20 (8gb/128gb) đen,https://www.nguyenkim.com/dien-thoai-vivo-v20-8gb-128gb-den.html,7490000, 8gb , 128gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại iphone 12 64gb đen,https://www.nguyenkim.com/dien-thoai-iphone-12-64gb-den.html,20990000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 64gb xanh dương,https://www.nguyenkim.com/dien-thoai-iphone-12-64gb-xanh-duong.html,20990000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 128gb đỏ,https://www.nguyenkim.com/dien-thoai-iphone-12-128gb-do.html,22590000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
realme c3 đỏ,https://www.nguyenkim.com/realme-c3-do.html,2790000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,realme
điện thoại oppo a92 tím,https://www.nguyenkim.com/dien-thoai-oppo-a92-tim.html,5990000, 8 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,oppo
điện thoại iphone 12 mini 128gb đen,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-den.html,18990000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại oppo reno4 tím,https://www.nguyenkim.com/dien-thoai-oppo-reno4-tim.html,6990000, 8 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,oppo
điện thoại iphone 12 pro max 256gb xanh,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-256gb-xanh.html,33990000, 6 gb , 256 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại xiaomi redmi 9c 2gb/32gb xám,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9c-2gb-32gb-xam.html,2290000, 2 gb , 32gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,xiaomi
điện thoại vsmart joy 3 (2gb/32gb) đen đại dương,https://www.nguyenkim.com/vsmart-joy-3-2g-32g-den-dai-duong.html,2090000, 2gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vsmart
điện thoại nokia 8000 4g đen,https://www.nguyenkim.com/dien-thoai-nokia-8000-4g-den.html,1740000, 512 mb , 4 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại iphone 12 mini 64gb đen,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-den.html,17290000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại xiaomi redmi note 9s 4gb/64gb xám,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9s-4gb-64gb-xam.html,4590000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,xiaomi
điện thoại iphone 12 mini 128gb trắng,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-trang.html,18990000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại oppo a12 3gb/32gb đen,https://www.nguyenkim.com/dien-thoai-oppo-a12-3gb-32gb-den.html,2690000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,oppo
điện thoại iphone 12 mini 128gb xanh dương,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-xanh-duong.html,18990000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 mini 64gb đỏ,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-do.html,17290000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 pro max 256gb xám,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-256gb-xam.html,33990000, 6 gb , 256 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại oppo reno4 đen thiên thạch,https://www.nguyenkim.com/dien-thoai-oppo-reno4-den-thien-thach.html,6990000, 8 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,oppo
điện thoại iphone 12 mini 64gb trắng,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-trang.html,17290000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại vsmart active 3 (4gb/64gb) xanh sapphire,https://www.nguyenkim.com/vsmart-active-3-4gb-64gb-xanh-sapphire.html,2890000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vsmart
điện thoại iphone 12 pro 128gb vàng,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-128gb-vang.html,28290000, 6 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại vsmart aris (6gb/64gb) xám nhật thực,https://www.nguyenkim.com/dien-thoai-vsmart-aris-6gb-64gb-xam-nhat-thuc.html,4990000, 6gb , 64gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vsmart
nokia 230 ds vn dark blue (2018),https://www.nguyenkim.com/nokia-230-ds-vn-dark-blue-2018.html,1200000,,,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,nokia
điện thoại iphone 12 64gb xanh lá,https://www.nguyenkim.com/dien-thoai-iphone-12-64gb-xanh-la.html,20990000, 4 gb , 64 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 mini 128gb xanh lá,https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-xanh-la.html,18990000, 4gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại realme c3 xanh,https://www.nguyenkim.com/dien-thoai-realme-c3-xanh.html,2790000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,realme
điện thoại iphone 12 pro max 128gb vàng,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-128gb-vang.html,31490000, 6 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại samsung galaxy a11 xanh,https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a11-xanh.html,2790000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,samsung
điện thoại vivo y50 đen,https://www.nguyenkim.com/dien-thoai-vivo-y50-den.html,5090000, 8 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vivo
điện thoại iphone 12 pro max 128gb bạc,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-128gb-bac.html,31490000, 6gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại oppo a12 3gb/32gb xanh,https://www.nguyenkim.com/dien-thoai-oppo-a12-3gb-32gb-xanh.html,2690000, 3 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,oppo
điện thoại iphone 12 128gb xanh dương,https://www.nguyenkim.com/dien-thoai-iphone-12-128gb-xanh-duong.html,22590000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 pro max 256gb vàng,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-256gb-vang.html,33990000, 6 gb , 256 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại iphone 12 128gb trắng,https://www.nguyenkim.com/dien-thoai-iphone-12-128gb-trang.html,22590000, 4 gb , 128 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
điện thoại vsmart joy 3 (2gb/32gb) tím san hô,https://www.nguyenkim.com/dien-thoai-vsmart-joy-3-2gb-32gb-tim-san-ho.html,2090000, 2 gb , 32 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vsmart
điện thoại vsmart bee 3 (2gb/16gb) xanh,https://www.nguyenkim.com/dien-thoai-vsmart-bee-3-2gb-16gb-xanh.html,1490000, 2 gb , 16 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,vsmart
điện thoại iphone 12 pro max 256gb bạc,https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-256gb-bac.html,33990000, 6 gb , 256 gb ,https://cdn.nguyenkimmall.com/design/themes/responsive/media/images/lazy_img.jpg,iphone
