name,url,price,ram,rom,image,category
"samsung galaxy note 10 plus 256gb (fullbox, cũ)",https://didongviet.vn/samsung-galaxy-note-10-plus-256gb-cty-fullbox-like-new,12990000,ram: 12 gb,bộ nhớ trong: 256gb / 512gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-10-plus_1_5.jpg,samsung
nokia 105 ta-1174 2 sim (2019),https://didongviet.vn/nokia-105-ta-1174-cty,359000,ram: 4 mb,bộ nhớ trong: 4 mb,https://didongviet.vn/pub/media/catalog/product//n/o/nokia-105-ta-1174-cty_2.jpg,nokia
samsung galaxy a30 (3gb|32gb) cũ,https://didongviet.vn/samsung-galaxy-a30-3gb-32gb-like-new,2790000,ram: 3 gb,bộ nhớ trong: 32 gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a30-xanh-didongviet_1_5.jpg,samsung
samsung galaxy s10 plus (8gb|512gb) hàn sm-g975 cũ,https://didongviet.vn/samsung-galaxy-s10-plus-512gb-ban-han-like-new,8590000,ram: 8 gb,bộ nhớ trong: 512 gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s10-plus-han-512gb-cu.jpg,samsung
samsung galaxy s10 plus (8gb|128gb) cũ,https://didongviet.vn/samsung-galaxy-s10-plus-128gb-like-new,8190000,ram: 8 gb,bộ nhớ trong: 128 gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s10-plus-128gb-cu.jpg,samsung
samsung galaxy s6 edge sm-g925 64gb cũ,https://didongviet.vn/samsung-galaxy-s6-edge-64gb-ban-my-like-new,2990000,ram: 3 gb,bộ nhớ trong: 64 gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s6-edge-64gb-ban-my-like-new-didongviet.jpg,samsung
samsung galaxy s10 (8gb|128gb) (cty) cũ,https://didongviet.vn/samsung-galaxy-s10-8gb-128gb-cty-like-new,6990000,ram: 8 gb,bộ nhớ trong: 128 gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s10-8gb-den-didongviet_2.jpg,samsung
samsung galaxy s9 plus sm-g965 64gb cũ,https://didongviet.vn/samsung-galaxy-s9-plus-sm-g965-may-my-64gb-cu,5790000,ram: 6 gb,bộ nhớ trong: 64 gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s9-plus-64gb-xanh-didongviet_2_1_1_1.jpg,samsung
samsung galaxy note 9 (8gb|512gb) cũ,https://didongviet.vn/samsung-galaxy-note-9-512gb-han-quoc,6790000,ram: 8 gb,bộ nhớ trong: 512 gb,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-9-8gb-512gb-xanh-duong_1.jpg,samsung
energizer energy e20,https://didongviet.vn/energizer-energy-e20,640000,nan,nan,https://didongviet.vn/pub/media/catalog/product//e/n/energizer-energy-e20_1.jpg,other
energizer energy e100,https://didongviet.vn/energizer-energy-e100,480000,ram: 32 mb,bộ nhớ trong: 32 mb,https://didongviet.vn/pub/media/catalog/product//e/n/energizer-energy-e100-didongviet.jpg,other
oppo a55 5g,https://didongviet.vn/oppo-a55-5g,,ram: 6 gb,bộ nhớ trong: 128 gb,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-a55-5g-didongviet.jpg,oppo
oppo find x3 pro,https://didongviet.vn/oppo-find-x3-pro,,nan,nan,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-find-x3-pro.jpg,oppo
